,Title,Author,Release date,Price $
1935,This Naked Mind,Annie Grace,07-20-17,17
1936,Out of the Ashes,Anthony Esolen,07-20-17,23
1937,Overground Railroad,Candacy Taylor,07-20-17,17
1938,The Broken Ladder,Keith Payne,07-20-17,24
1939,When Narcissism Comes to Church,Chuck DeGroat,07-20-17,17
1940,The Privileged Poor,Anthony Abraham Jack,07-20-17,17
1941,Reading While Black,Esau McCaulley,07-20-17,17
1942,Stride Toward Freedom: The Montgomery Story,Dr. Martin Luther King Jr.,07-20-17,21
1943,Callings,David Isay,07-20-17,16
1944,The Racial Healing Handbook,Anneliese A. Singh PhD LPC,07-20-17,17
1945,Confessions of a Recovering Engineer,Charles L. Marohn Jr.,07-20-17,17
1946,A Colony in a Nation,Chris Hayes,07-20-17,20
1947,Everything,Dakota Krout,06-21-23,25
1948,Crown of Midnight,Sarah J. Maas,06-21-23,18
1949,Tribulation Force,Tim LaHaye,06-21-23,21
1950,The Crown of Gilded Bones,Jennifer L. Armentrout,06-21-23,29
1951,He Who Fights with Monsters: A LitRPG Adventure,Shirtaloon,06-21-23,52
1952,He Who Fights with Monsters 3,Shirtaloon,06-21-23,52
1953,World War Z: The Complete Edition,Max Brooks,06-21-23,15
1954,He Who Fights with Monsters 8,Shirtaloon,06-21-23,52
1955,Chasing Shadows,Tom DeLonge,06-21-23,35
1956,Good Omens,Neil Gaiman,06-21-23,17
1957,Truestrike's Treachery,Daniel Schinhofen,06-21-23,25
1958,Out of the Silent Planet,C. S. Lewis,06-21-23,17
1959,The War of Two Queens,Jennifer L. Armentrout,06-21-23,27
1960,The Wishing Game,Meg Shaffer,06-21-23,32
1961,He Who Fights with Monsters 2,Shirtaloon,06-21-23,52
1962,Seaborn,Michael Livingston,06-21-23,35
1963,Impact Winter Season 2,Travis Beacham,06-21-23,25
1964,An Echo in the Bone,Diana Gabaldon,06-21-23,37
1965,He Who Fights with Monsters 6,Shirtaloon,06-21-23,52
1966,The White Tower,Michael Wisehart,06-21-23,26
1967,Life on the Mississippi,Mark Twain,07-07-99,26
1968,Jeff Shaara's Civil War Battlefields,Jeff Shaara,07-07-99,18
1969,Relocating and Retiring to Mexico,Geoffreys Publishing,07-07-99,7
1970,Follow Me to Alaska,Ann Parker,07-07-99,17
1971,A Walk in the Woods,Bill Bryson,07-07-99,22
1972,Potatoes on the Moon,Jim Goad,07-07-99,3
1973,Enchanted New York,Kevin Dann,07-07-99,21
1974,Pacific Northwest Travel Guide & Stories,RuthAnn Cole,07-07-99,15
1975,Route 66 Still Kicks,Rick Antonson,07-07-99,20
1976,Puerto Rico,Bridget Parker,07-07-99,3
1977,The Bears Ears,David Roberts,07-07-99,21
1978,Oaxaca Journal,Oliver Sacks,07-07-99,13
1979,"Oh, Florida!",Craig Pittman,07-07-99,26
1980,Narrative of My Captivity among the Sioux Indians,Fanny Kelly,07-07-99,26
1981,Canoeing with the Cree,Eric Sevareid,07-07-99,12
1982,Downtown,Pete Hamill,07-07-99,17
1983,House of Prayer No. 2,Mark Richard,07-07-99,21
1984,River Horse,William Least Heat-Moon,07-07-99,12
1985,Horizontal Vertigo,Juan Villoro,07-07-99,22
1986,Chronicles of a Motorcycle Gypsy,Tiffani Burkett,07-07-99,17
1987,The Possibility Dogs,Susannah Charleson,06-04-13,21
1988,Decoding Cats: Inside the Feline Mind,Kristyn Vitale,06-04-13,30
1989,Considering the Horse,Mark Rashid,06-04-13,20
1990,German Shepherds for Dummies,D. Caroline Coile PhD,06-04-13,17
1991,Zak George's Guide to a Well-Behaved Dog,Zak George,06-04-13,16
1992,How the Dog Became the Dog,Mark Derr,06-04-13,25
1993,Canine Confidential,Marc Bekoff,06-04-13,17
1994,How Dogs Love Us,Gregory Berns,06-04-13,16
1995,My Life in a Cat House,Gwen Cooper,06-04-13,24
1996,Decoding Dogs: Inside the Canine Mind,Ellen Furlong,06-04-13,25
1997,Soul Comfort for Cat Lovers,Liz Eastwood,06-04-13,10
1998,A Good Horse Is Never a Bad Color,Mark Rashid,06-04-13,20
1999,Soldier Dogs,Maria Goodavage,06-04-13,25
2000,"Good Dog, Happy Baby",Michael Wombacher,06-04-13,21
2001,The Speckled Beauty,Rick Bragg,06-04-13,15
2002,Two Old Fools - Olé!,Victoria Twead,06-04-13,19
2003,The Horse,Wendy Williams,06-04-13,25
2004,Inside Your Ride,Tonya Johnston,06-04-13,20
2005,E. B. White on Dogs,E. B. White,06-04-13,21
2006,Come on Seabiscuit!,Ralph Moody,06-04-13,17
2007,Prepper: Book 1,Tom Abrahams,07-26-23,20
2008,Neuromancer,William Gibson,07-26-23,16
2009,Children of Dune,Frank Herbert,07-26-23,26
2010,Thrawn (Star Wars),Timothy Zahn,07-26-23,17
2011,"Star Wars: Dark Force Rising: The Thrawn Trilogy, Book 2",Timothy Zahn,07-26-23,9
2012,Arcanum Unbounded: The Cosmere Collection,Brandon Sanderson,07-26-23,35
2013,"Star Wars: The Thrawn Trilogy, Book 3: The Last Command",Timothy Zahn,07-26-23,17
2014,Ender's Game Alive: The Full Cast Audioplay,Orson Scott Card,07-26-23,20
2015,Nova Terra: Titan and Greymane,Seth Ring,07-26-23,45
2016,And Then She Vanished,Nick Jones,07-26-23,24
2017,Half Share,Nathan Lowell,07-26-23,24
2018,The Dark Forest,Cixin Liu,07-26-23,35
2019,Quarter Share,Nathan Lowell,07-26-23,24
2020,For We Are Many,Dennis E. Taylor,07-26-23,17
2021,An Absolutely Remarkable Thing,Hank Green,07-26-23,18
2022,Fractured,Bobby Akart,07-26-23,20
2023,Galaxy's Edge,Jason Anspach,07-26-23,35
2024,Cibola Burn,James S. A. Corey,07-26-23,22
2025,Persepolis Rising,James S. A. Corey,07-26-23,38
2026,Old Man's War,John Scalzi,07-26-23,21
2027,Allen Carr's Easy Way to Quit Smoking,Allen Carr,11-29-19,19
2028,The Principal,Michael Fullan,11-29-19,17
2029,Creating Cultures of Thinking,Ron Ritchhart,11-29-19,21
2030,The Copywriter's Handbook,Robert W. Bly,11-29-19,21
2031,No Safe Spaces,Adam Carolla - foreword,11-29-19,17
2032,"Find Out Anything from Anyone, Anytime",James Pyle,11-29-19,17
2033,How to Write a Thesis,Umberto Eco,11-29-19,20
2034,Made to Stick,Chip Heath,11-29-19,13
2035,Hacking School Discipline,Nathan Maynard,11-29-19,14
2036,The All New Don't Think of an Elephant!,George Lakoff,11-29-19,21
2037,Lies My Teacher Told Me (Young Readers' Edition),Dr. James W. Loewen,11-29-19,21
2038,Ghosts in the Schoolyard,Eve L. Ewing,11-29-19,17
2039,Airplane Flying Handbook: FAA-H-8083-3B,Federal Aviation Administration,11-29-19,40
2040,Talk Like TED,Carmine Gallo,11-29-19,15
2041,The World's Strongest Librarian,Josh Hanagarne,11-29-19,21
2042,Crossroads of Freedom,James M. McPherson,11-29-19,20
2043,Forensics for Dummies (2nd Edition),D.P. Lyle MD,11-29-19,21
2044,To Sleep with the Angels,David Cowan,11-29-19,25
2045,Will in the World,Stephen Greenblatt,11-29-19,26
2046,10 Books That Screwed Up the World,Benjamin Wiker,11-29-19,21
2047,Emotional Intelligence 2.0,Travis Bradberry,05-15-10,18
2048,The Reason I Jump,Naoki Higashida,05-15-10,10
2049,The Starch Solution,John McDougall,05-15-10,28
2050,Loving Someone with Borderline Personality Disorder,Shari Y. Manning PhD,05-15-10,24
2051,"Love Me, Don't Leave Me",Michelle Skeen PsyD,05-15-10,24
2052,The Emotionally Absent Mother,Jasmin Lee Cori MS LPC,05-15-10,28
2053,Glucose Revolution,Jessie Inchauspe,05-15-10,14
2054,Quiet,Susan Cain,05-15-10,18
2055,The Culture of Narcissism,Christopher Lasch,05-15-10,28
2056,The Tipping Point,Malcolm Gladwell,05-15-10,15
2057,Radical Acceptance,Tara Brach,05-15-10,28
2058,The Craving Mind,Judson Brewer,05-15-10,24
2059,Cook County ICU,Cory Franklin MD,05-15-10,21
2060,Honor Yourself,Diddy,05-15-10,5
2061,The Bulletproof Diet,Dave Asprey,05-15-10,24
2062,Come As You Are: Revised and Updated,Emily Nagoski PhD,05-15-10,15
2063,Anatomy of the Soul,Curt Thompson MD,05-15-10,28
2064,The Anatomy of Anxiety,Ellen Vora,05-15-10,24
2065,Soul Without Shame,Byron Brown,05-15-10,25
2066,The Immortal Life of Henrietta Lacks,Rebecca Skloot,05-15-10,17
2067,The Mastery of Love,don Miguel Ruiz,02-10-05,12
2068,The Death of Expertise,Tom Nichols,02-10-05,27
2069,Cook County ICU,Cory Franklin MD,02-10-05,21
2070,An Indigenous Peoples' History of the United States,Roxanne Dunbar-Ortiz,02-10-05,25
2071,The Journey of Crazy Horse,Joseph M. Marshall III,02-10-05,24
2072,Caffeine,Michael Pollan,02-10-05,9
2073,The Rise and Fall of Ancient Egypt,Toby Wilkinson,02-10-05,26
2074,Jackie,J. Randy Taraborrelli,02-10-05,31
2075,Come As You Are: Revised and Updated,Emily Nagoski PhD,02-10-05,15
2076,The Warmth of Other Suns,Isabel Wilkerson,02-10-05,35
2077,The Complete Book of Five Rings,Miyamoto Musashi,02-10-05,20
2078,The Immortal Life of Henrietta Lacks,Rebecca Skloot,02-10-05,17
2079,Deep Survival,Laurence Gonzales,02-10-05,21
2080,Mindfulness in Plain English,Bhante Henepola Gunaratana,02-10-05,20
2081,The Teachings of Don Juan,Carlos Castaneda,02-10-05,28
2082,Narrative of the Life of Frederick Douglass,Frederick Douglass,02-10-05,15
2083,Attachment in Psychotherapy,David J. Wallin,02-10-05,35
2084,Poor Economics,Abhijit V. Banerjee,02-10-05,24
2085,The Hidden Lives of Tudor Women,Elizabeth Norton,02-10-05,30
2086,Still Here,Ram Dass,02-10-05,13
2087,Very Important People,Ashley Mears,05-29-20,28
2088,Rich Nurse Poor Nurses,Patrice M. Foster,05-29-20,15
2089,Financial Literacy: Finding Your Way in the Financial Markets,Connel Fullenkamp,05-29-20,35
2090,America in the Gilded Age and Progressive Era,Edward T. O'Donnell,05-29-20,35
2091,The Book on Investing In Real Estate with No (and Low) Money Down,Brandon Turner,05-29-20,17
2092,The 1-Page Marketing Plan,Allan Dib,05-29-20,17
2093,Corporate Turnaround Artistry,Jeff Sands CTP,05-29-20,17
2094,The Investors Manifesto,William Bernstein,05-29-20,24
2095,Economic Facts and Fallacies,Thomas Sowell,05-29-20,21
2096,High Performance Habits,Brendon Burchard,05-29-20,19
2097,Overcoming Underearning,Barbara Stanny,05-29-20,17
2098,The Lords of Creation,Fredrick Lewis Allen,05-29-20,30
2099,America's Great Depression,Murray N. Rothbard,05-29-20,25
2100,Rich Dad Advisors: Tax-Free Wealth,Tom Wheelwright CPA,05-29-20,20
2101,Slavery's Capitalism,Sven Beckert - editor,05-29-20,30
2102,The American Slave Coast,Ned Sublette,05-29-20,40
2103,The Financial Freedom Mastery Course,Garrett B. Gunderson,05-29-20,24
2104,12 Months to $1 Million,Ryan Daniel Moran,05-29-20,17
2105,Innovation and Entrepreneurship,Peter F. Drucker,05-29-20,21
2106,Life After Google,George Gilder,05-29-20,28
2107,Pilgrimage,Lynn Austin,04-14-20,17
2108,Rough Magic,Lara Prior-Palmer,04-14-20,17
2109,Into the Abyss,Carol Shaben,04-14-20,14
2110,In a Sunburned Country,Bill Bryson,04-14-20,28
2111,Clanlands,Sam Heughan,04-14-20,15
2112,A Supposedly Fun Thing I'll Never Do Again,David Foster Wallace,04-14-20,16
2113,Natural Born Heroes,Christopher McDougall,04-14-20,21
2114,This Road I Ride,Juliana Buhring,04-14-20,21
2115,Barbarian Days,William Finnegan,04-14-20,26
2116,Letters from Hawaii,Mark Twain,04-14-20,24
2117,Russia,Abraham Ascher,04-14-20,25
2118,The Oregon Trail,Francis Parkman,04-14-20,30
2119,Arctic Dreams,Barry Lopez,04-14-20,25
2120,The Year of Living Danishly,Helen Russell,04-14-20,16
2121,Leave Only Footprints,Conor Knighton,04-14-20,18
2122,Four Years in the Rockies,James B. Marsh,04-14-20,14
2123,Look for Me There,Luke Russert,04-14-20,32
2124,Mother Nature Is Not Trying to Kill You,Rob Nelson,04-14-20,17
2125,No Baggage,Clara Bensen,04-14-20,21
2126,Northland,Porter Fox,04-14-20,21
2127,Shogun,James Clavell,12-28-14,52
2128,A Kingdom of Flesh and Fire,Jennifer L. Armentrout,12-28-14,29
2129,Romantic Comedy (Reese's Book Club),Curtis Sittenfeld,12-28-14,35
2130,Love at First Psych,Cara Bastone,12-28-14,25
2131,A Novel Proposal,Denise Hunter,12-28-14,29
2132,Wolf's Bane,Auryn Hadley,12-28-14,35
2133,Back in the Burbs,Avery Flynn,12-28-14,24
2134,Truth or Beard,Penny Reid,12-28-14,6
2135,Slightly Married,Mary Balogh,12-28-14,27
2136,What Hunts Inside the Shadows,Harper L. Woods,12-28-14,33
2137,Hunting Adeline,H. D. Carlton,12-28-14,22
2138,If I Only Knew,Corinne Michaels,12-28-14,30
2139,Exodus,Kate Stewart,12-28-14,35
2140,We Own Tonight,Corinne Michaels,12-28-14,20
2141,Lie to Me,Molly McAdams,12-28-14,31
2142,Hitched,Kendall Ryan,12-28-14,17
2143,Smoke Bitten,Patricia Briggs,12-28-14,28
2144,The Deal,Elle Kennedy,12-28-14,22
2145,Shallow River,H. D. Carlton,12-28-14,25
2146,The Fix Up,Kendall Ryan,12-28-14,24
2147,Nonverts,Stephen Bullivant,12-01-22,15
2148,Still Evangelical?,Mark Labberton - editor,12-01-22,23
2149,Why Science and Faith Need Each Other,Elaine Howard Ecklund,12-01-22,17
2150,Escaping Utopia,Janja Lalich,12-01-22,23
2151,Brigham Young and the Expansion of the Mormon Faith,Thomas G. Alexander,12-01-22,22
2152,The Religion of Small Societies,Professor Ninian Smart,12-01-22,14
2153,"Why Did Jesus, Moses, the Buddha, and Mohammed Cross the Road?",Brian D. McLaren,12-01-22,17
2154,The Pornography Wars,Kelsy Burke,12-01-22,37
2155,How the West Really Lost God,Mary Eberstadt,12-01-22,17
2156,The Faith Club,Ranya Idliby,12-01-22,21
2157,Twelve Lies That Hold America Captive,Jonathan Walton,12-01-22,23
2158,The God Delusion,Richard Dawkins,12-01-22,18
2159,Grounded,Diana Butler Bass,12-01-22,24
2160,Your Daily Phil,Phil Robertson,12-01-22,21
2161,Grateful,Diana Butler Bass,12-01-22,12
2162,The Seven Faith Tribes,George Barna,12-01-22,17
2163,The Happy Atheist,P. Z. Myers,12-01-22,13
2164,The Elementary Forms of the Religious Life,Émile Durkheim,12-01-22,33
2165,Revolution of Values,Jonathan Wilson-Hartgrove,12-01-22,17
2166,The Preacher's Wife,Kate Bowler,12-01-22,12
2167,Washington,Ron Chernow,10-05-10,37
2168,Paul Revere's Ride,David Hackett Fischer,10-05-10,30
2169,Patton,Martin Blumenson,10-05-10,25
2170,Unbroken Bonds of Battle,Johnny Joey Jones,10-05-10,32
2171,American Heritage History of the Presidents,Michael R. Beschloss,10-05-10,40
2172,Pax Romana,Adrian Goldsworthy,10-05-10,30
2173,Living the French Revolution and the Age of Napoleon,Suzanne M. Desan,10-05-10,53
2174,Bring the War Home,Kathleen Belew,10-05-10,25
2175,Amusing Ourselves to Death,Neil Postman,10-05-10,17
2176,John Quincy Adams,Harlow Giles Unger,10-05-10,25
2177,The Arabs,Eugene Rogan,10-05-10,40
2178,Long Walk to Freedom,Nelson Mandela,10-05-10,20
2179,How Europe Underdeveloped Africa,Walter Rodney,10-05-10,30
2180,The Operator,Robert O'Neill,10-05-10,15
2181,The Cabaret of Plants,Richard Mabey,10-05-10,25
2182,David Crockett: The Lion of the West,Michael Wallis,10-05-10,25
2183,9 Presidents Who Screwed Up America,Brion McClanahan,10-05-10,25
2184,Total Recall,Arnold Schwarzenegger,10-05-10,14
2185,The Machiavellians,James Burnham,10-05-10,20
2186,Last Word,Mark Lane,10-05-10,25
2187,All Things Wise and Wonderful,James Herriot,01-05-01,31
2188,Real Life Organizing,Cassandra Aarssen,01-05-01,17
2189,"Making Space, Clutter Free",Tracy McCubbin,01-05-01,21
2190,The Lost Dogs,Jim Gorant,01-05-01,19
2191,Vegetable Gardening for Dummies (3rd Edition),Charlie Nardozzi,01-05-01,21
2192,In Vino Duplicitas,Peter Hellman,01-05-01,28
2193,Eat Real to Heal,Nicolette Richer,01-05-01,17
2194,The Nature of Plants,Craig N. Huegel,01-05-01,17
2195,Love the Home You Have,Melissa Michaels,01-05-01,17
2196,Murder at Monticello,Rita Mae Brown,01-05-01,22
2197,The Magical Household - Spells & Rituals for the Home,Scott Cunningham,01-05-01,24
2198,Flash,Rachel Anne Ridge,01-05-01,21
2199,The Intelligent Gardener,Steve Solomon,01-05-01,21
2200,The Soul of a Chef,Michael Ruhlman,01-05-01,24
2201,Soul Dog,Elena Mannes,01-05-01,21
2202,Chosen by a Horse,Susan Richards,01-05-01,14
2203,Baby-Led Weaning,Gill Rapley,01-05-01,27
2204,The World of Laura Ingalls Wilder,Marta McDowell,01-05-01,14
2205,Decluttering for Dummies,Jane Stoller,01-05-01,21
2206,The Home Distiller's Workbook,Jeff King,01-05-01,8
2207,The Battle for Paradise,Naomi Klein,06-05-18,14
2208,Russia,Abraham Ascher,06-05-18,25
2209,The Last Punisher,Kevin Lacz,06-05-18,22
2210,The Hundred-Year Marathon,Michael Pillsbury,06-05-18,21
2211,Putinomics,Chris Miller,06-05-18,23
2212,The Romanovs,Simon Sebag Montefiore,06-05-18,45
2213,Red Flags,George Magnus,06-05-18,24
2214,Brazil,Michael Reid,06-05-18,30
2215,Sandworm,Andy Greenberg,06-05-18,18
2216,Blowout,Rachel Maddow,06-05-18,35
2217,Jerusalem,Simon Sebag Montefiore,06-05-18,30
2218,Killing a King,Dan Ephron,06-05-18,25
2219,ISIS,Fawaz A. Gerges,06-05-18,21
2220,Trump/Russia,Seth Hettena,06-05-18,24
2221,Postwar: A History of Europe Since 1945,Tony Judt,06-05-18,40
2222,Losing Military Supremacy,Andrei Martyanov,06-05-18,24
2223,Stalin as Revolutionary 1879-1929,Robert C. Tucker,06-05-18,24
2224,"Rwanda, Inc.",Patricia Crisafulli,06-05-18,20
2225,The Myth of Chinese Capitalism,Dexter Roberts,06-05-18,17
2226,The Billion Dollar Spy,David E. Hoffman,06-05-18,18
2227,Crown of Midnight,Sarah J. Maas,01-28-21,18
2228,The Crown of Gilded Bones,Jennifer L. Armentrout,01-28-21,29
2229,He Who Fights with Monsters: A LitRPG Adventure,Shirtaloon,01-28-21,52
2230,He Who Fights with Monsters 3,Shirtaloon,01-28-21,52
2231,World War Z: The Complete Edition,Max Brooks,01-28-21,15
2232,He Who Fights with Monsters 8,Shirtaloon,01-28-21,52
2233,Chasing Shadows,Tom DeLonge,01-28-21,35
2234,Good Omens,Neil Gaiman,01-28-21,17
2235,Truestrike's Treachery,Daniel Schinhofen,01-28-21,25
2236,The War of Two Queens,Jennifer L. Armentrout,01-28-21,27
2237,The Wishing Game,Meg Shaffer,01-28-21,32
2238,He Who Fights with Monsters 2,Shirtaloon,01-28-21,52
2239,Seaborn,Michael Livingston,01-28-21,35
2240,Impact Winter Season 2,Travis Beacham,01-28-21,25
2241,An Echo in the Bone,Diana Gabaldon,01-28-21,37
2242,He Who Fights with Monsters 6,Shirtaloon,01-28-21,52
2243,The White Tower,Michael Wisehart,01-28-21,26
2244,Voyager,Diana Gabaldon,01-28-21,37
2245,A Deadly Education,Naomi Novik,01-28-21,21
2246,City of Last Chances,Adrian Tchaikovsky,01-28-21,38
2247,Reproductive Injustice,Dána-Ain Davis,03-16-21,17
2248,The Man's Guide to Women,John Gottman,03-16-21,17
2249,"More Love, Less Conflict",Jonathan Robinson,03-16-21,27
2250,She Comes First,Ian Kerner,03-16-21,18
2251,Los demonios del Edén [The Demons of Eden],Lydia Cacho,03-16-21,13
2252,Is There Sex After Marriage,Carol Botwin,03-16-21,20
2253,Mindful Hypnobirthing,Sophie Fletcher,03-16-21,26
2254,Three Women,Lisa Taddeo,03-16-21,28
2255,The Wild Woman's Way,Michaela Boehm,03-16-21,14
2256,Loveology,John Mark Comer,03-16-21,21
2257,Bumpin',Leslie Schrock,03-16-21,19
2258,The Blue Zones,Dan Buettner,03-16-21,18
2259,Becoming Cliterate,Laurie Mintz,03-16-21,24
2260,The Womanly Art of Breastfeeding,Diane Wiessinger,03-16-21,27
2261,Dear Future Mama,Meghan Trainor,03-16-21,22
2262,Ascending with Both Feet on the Ground,Jeff Brown,03-16-21,14
2263,Men Are Like Waffles Women Are Like Spaghetti,Bill Farrel,03-16-21,15
2264,This Is Your Brain on Birth Control,Sarah Hill,03-16-21,28
2265,The Porn Myth,Matt Fradd,03-16-21,21
2266,Swearing Is Good for You,Emma Byrne,03-16-21,24
2267,Russia,Gregory Carleton,06-14-17,25
2268,Weak Strongman,Timothy Frye,06-14-17,17
2269,"Ukraine's Maidan, Russia's War",Mychailo Wynnyckyj,06-14-17,21
2270,The Russian Understanding of War,Oscar Jonsson,06-14-17,17
2271,Russia,Abraham Ascher,06-14-17,25
2272,Putinomics,Chris Miller,06-14-17,23
2273,The Romanovs,Simon Sebag Montefiore,06-14-17,45
2274,Sandworm,Andy Greenberg,06-14-17,18
2275,Blowout,Rachel Maddow,06-14-17,35
2276,Trump/Russia,Seth Hettena,06-14-17,24
2277,Losing Military Supremacy,Andrei Martyanov,06-14-17,24
2278,Stalin as Revolutionary 1879-1929,Robert C. Tucker,06-14-17,24
2279,The Billion Dollar Spy,David E. Hoffman,06-14-17,18
2280,Overreach,Owen Matthews,06-14-17,17
2281,Stalin,Simon Sebag Montefiore,06-14-17,46
2282,The War Came to Us,Christopher Miller,06-14-17,35
2283,Secondhand Time,Svetlana Alexievich,06-14-17,42
2284,October,China Mieville,06-14-17,18
2285,The Future Is History,Masha Gessen,06-14-17,24
2286,Fake Politics,Jason Bisnoff,06-14-17,20
2287,Perelandra,C. S. Lewis,05-13-05,21
2288,Project Hail Mary,Andy Weir,05-13-05,26
2289,Voyager,Diana Gabaldon,05-13-05,37
2290,A Deadly Education,Naomi Novik,05-13-05,21
2291,City of Last Chances,Adrian Tchaikovsky,05-13-05,38
2292,The Return of the King,J. R. R. Tolkien,05-13-05,33
2293,The Handmaid's Tale,Margaret Atwood,05-13-05,22
2294,Interview with the Vampire,Anne Rice,05-13-05,20
2295,Norse Mythology,Neil Gaiman,05-13-05,15
2296,The Fires of Heaven,Robert Jordan,05-13-05,38
2297,The Fiery Cross,Diana Gabaldon,05-13-05,26
2298,The Two Towers,J. R. R. Tolkien,05-13-05,33
2299,The Keeper Chronicles: The Complete Trilogy,JA Andrews,05-13-05,52
2300,Critical Mass,Craig Alanson,05-13-05,43
2301,The Bridge Kingdom,Danielle L. Jensen,05-13-05,35
2302,Dune Messiah,Frank Herbert,05-13-05,15
2303,One Second After,William R. Forstchen,05-13-05,20
2304,Hunger: The Complete Trilogy,Jeremy Robinson,05-13-05,60
2305,My Best Friend's Exorcism,Grady Hendrix,05-13-05,24
