,Title,Author,Release date,Price $
2941,Psychology and Social Science Book,Travis Barrineau,06-02-23,15
2942,CompTIA Security+ All-in-One Exam Guide Exam SY0-601 (Sixth Edition),Wm. Arthur Conklin,05-30-23,28
2943,The ChatGPT Millionaire,Neil Dagger,06-10-23,15
2944,"CompTIA A+ Certification All-in-One Exam Guide, Eleventh Edition (Exams 220-1101 & 220-1102)",Travis A. Everett,06-27-23,35
2945,Digital Minimalism,Cal Newport,02-05-19,15
2946,The AI Revolution in Medicine,Peter Lee,07-03-23,20
2947,Doom Guy,John Romero,07-18-23,40
2948,The Death of Expertise,Tom Nichols,05-23-17,27
2949,Failure Is Not an Option,Gene Kranz,08-29-11,38
2950,Designing Data-Intensive Applications,Martin Kleppmann,02-05-21,26
2951,The Optimist's Telescope,Bina Venkataraman,08-27-19,18
2952,"Social Engineering, Second Edition",Christopher Hadnagy,02-28-19,21
2953,The Common Rule,Justin Whitmel Earley,02-19-19,21
2954,Moon Shot,Alan Shepard,05-07-19,21
2955,How to Do Nothing,Jenny Odell,05-07-19,17
2956,Liminal Thinking,Dave Gray,03-07-17,17
2957,UX Research,Brad Nunnally,02-13-21,35
2958,The Art of Deception,Kevin Mitnick,07-10-20,21
2959,Algorithms to Live By,Brian Christian,04-19-16,23
2960,Open Workbook of Cryptology,Kyle Pitts Allen,04-11-23,15
2961,Psychology and Social Science Book,Travis Barrineau,06-02-23,15
2962,CompTIA Security+ All-in-One Exam Guide Exam SY0-601 (Sixth Edition),Wm. Arthur Conklin,05-30-23,28
2963,The ChatGPT Millionaire,Neil Dagger,06-10-23,15
2964,"CompTIA A+ Certification All-in-One Exam Guide, Eleventh Edition (Exams 220-1101 & 220-1102)",Travis A. Everett,06-27-23,35
2965,Digital Minimalism,Cal Newport,02-05-19,15
2966,The AI Revolution in Medicine,Peter Lee,07-03-23,20
2967,Doom Guy,John Romero,07-18-23,40
2968,The Death of Expertise,Tom Nichols,05-23-17,27
2969,Failure Is Not an Option,Gene Kranz,08-29-11,38
2970,Designing Data-Intensive Applications,Martin Kleppmann,02-05-21,26
2971,The Optimist's Telescope,Bina Venkataraman,08-27-19,18
2972,"Social Engineering, Second Edition",Christopher Hadnagy,02-28-19,21
2973,The Common Rule,Justin Whitmel Earley,02-19-19,21
2974,Moon Shot,Alan Shepard,05-07-19,21
2975,How to Do Nothing,Jenny Odell,05-07-19,17
2976,Liminal Thinking,Dave Gray,03-07-17,17
2977,UX Research,Brad Nunnally,02-13-21,35
2978,The Art of Deception,Kevin Mitnick,07-10-20,21
2979,Algorithms to Live By,Brian Christian,04-19-16,23
2980,Open Workbook of Cryptology,Kyle Pitts Allen,04-11-23,15
2981,Psychology and Social Science Book,Travis Barrineau,06-02-23,15
2982,CompTIA Security+ All-in-One Exam Guide Exam SY0-601 (Sixth Edition),Wm. Arthur Conklin,05-30-23,28
2983,The ChatGPT Millionaire,Neil Dagger,06-10-23,15
2984,"CompTIA A+ Certification All-in-One Exam Guide, Eleventh Edition (Exams 220-1101 & 220-1102)",Travis A. Everett,06-27-23,35
2985,Digital Minimalism,Cal Newport,02-05-19,15
2986,The AI Revolution in Medicine,Peter Lee,07-03-23,20
2987,Doom Guy,John Romero,07-18-23,40
2988,The Death of Expertise,Tom Nichols,05-23-17,27
2989,Failure Is Not an Option,Gene Kranz,08-29-11,38
2990,Designing Data-Intensive Applications,Martin Kleppmann,02-05-21,26
2991,The Optimist's Telescope,Bina Venkataraman,08-27-19,18
2992,"Social Engineering, Second Edition",Christopher Hadnagy,02-28-19,21
2993,The Common Rule,Justin Whitmel Earley,02-19-19,21
2994,Moon Shot,Alan Shepard,05-07-19,21
2995,How to Do Nothing,Jenny Odell,05-07-19,17
2996,Liminal Thinking,Dave Gray,03-07-17,17
2997,UX Research,Brad Nunnally,02-13-21,35
2998,The Art of Deception,Kevin Mitnick,07-10-20,21
2999,Algorithms to Live By,Brian Christian,04-19-16,23
3000,Reference Book,Todd Reeves,06-16-23,7
3001,Learn Spanish with Paul Noble for Beginners – Complete Course,Paul Noble,03-31-16,17
3002,Prepared,Mike Glover,06-06-23,24
3003,CompTIA Security+ All-in-One Exam Guide Exam SY0-601 (Sixth Edition),Wm. Arthur Conklin,05-30-23,28
3004,The Spell of the Sensuous,David Abram,06-20-17,28
3005,Proust and the Squid,Maryanne Wolf,08-26-08,23
3006,Culturally Responsive Teaching and the Brain,Zaretta Hammond,03-30-23,19
3007,Grit,Angela Duckworth,05-03-16,15
3008,The Death of Expertise,Tom Nichols,05-23-17,27
3009,The Writing Revolution,Judith C. Hochman,07-10-18,21
3010,"Lies My Teacher Told Me, 2nd Edition",Dr. James Loewen,06-13-19,35
3011,The Book Whisperer,Donalyn Miller,02-20-12,21
3012,Art & Fear,David Bayles,04-23-12,14
3013,The Story of Human Language,John McWhorter,07-08-13,42
3014,Mathematical Mindsets,Jo Boaler,03-10-20,21
3015,Washington's Crossing,David Hackett Fischer,05-12-04,30
3016,Culturize,Jimmy Casas,06-30-18,14
3017,The Art of Coaching,Elena Aguilar,08-13-19,21
3018,The Science of Reading in Action,Malia Hollowell,06-14-23,15
3019,What Great Principals Do Differently,Todd Whitaker,01-29-19,14
3020,Reference Book,Todd Reeves,06-16-23,7
3021,Learn Spanish with Paul Noble for Beginners – Complete Course,Paul Noble,03-31-16,17
3022,Prepared,Mike Glover,06-06-23,24
3023,CompTIA Security+ All-in-One Exam Guide Exam SY0-601 (Sixth Edition),Wm. Arthur Conklin,05-30-23,28
3024,The Spell of the Sensuous,David Abram,06-20-17,28
3025,Proust and the Squid,Maryanne Wolf,08-26-08,23
3026,Culturally Responsive Teaching and the Brain,Zaretta Hammond,03-30-23,19
3027,Grit,Angela Duckworth,05-03-16,15
3028,The Death of Expertise,Tom Nichols,05-23-17,27
3029,The Writing Revolution,Judith C. Hochman,07-10-18,21
3030,"Lies My Teacher Told Me, 2nd Edition",Dr. James Loewen,06-13-19,35
3031,The Book Whisperer,Donalyn Miller,02-20-12,21
3032,Art & Fear,David Bayles,04-23-12,14
3033,The Story of Human Language,John McWhorter,07-08-13,42
3034,Mathematical Mindsets,Jo Boaler,03-10-20,21
3035,Washington's Crossing,David Hackett Fischer,05-12-04,30
3036,Culturize,Jimmy Casas,06-30-18,14
3037,The Art of Coaching,Elena Aguilar,08-13-19,21
3038,The Science of Reading in Action,Malia Hollowell,06-14-23,15
3039,What Great Principals Do Differently,Todd Whitaker,01-29-19,14
3040,Reference Book,Todd Reeves,06-16-23,7
3041,Learn Spanish with Paul Noble for Beginners – Complete Course,Paul Noble,03-31-16,17
3042,Prepared,Mike Glover,06-06-23,24
3043,CompTIA Security+ All-in-One Exam Guide Exam SY0-601 (Sixth Edition),Wm. Arthur Conklin,05-30-23,28
3044,The Spell of the Sensuous,David Abram,06-20-17,28
3045,Proust and the Squid,Maryanne Wolf,08-26-08,23
3046,Culturally Responsive Teaching and the Brain,Zaretta Hammond,03-30-23,19
3047,Grit,Angela Duckworth,05-03-16,15
3048,The Death of Expertise,Tom Nichols,05-23-17,27
3049,The Writing Revolution,Judith C. Hochman,07-10-18,21
3050,"Lies My Teacher Told Me, 2nd Edition",Dr. James Loewen,06-13-19,35
3051,The Book Whisperer,Donalyn Miller,02-20-12,21
3052,Art & Fear,David Bayles,04-23-12,14
3053,The Story of Human Language,John McWhorter,07-08-13,42
3054,Mathematical Mindsets,Jo Boaler,03-10-20,21
3055,Washington's Crossing,David Hackett Fischer,05-12-04,30
3056,Culturize,Jimmy Casas,06-30-18,14
3057,The Art of Coaching,Elena Aguilar,08-13-19,21
3058,The Science of Reading in Action,Malia Hollowell,06-14-23,15
3059,What Great Principals Do Differently,Todd Whitaker,01-29-19,14
3060,Reference Book,Todd Reeves,06-16-23,7
3061,Learn Spanish with Paul Noble for Beginners – Complete Course,Paul Noble,03-31-16,17
3062,Prepared,Mike Glover,06-06-23,24
3063,CompTIA Security+ All-in-One Exam Guide Exam SY0-601 (Sixth Edition),Wm. Arthur Conklin,05-30-23,28
3064,The Spell of the Sensuous,David Abram,06-20-17,28
3065,Proust and the Squid,Maryanne Wolf,08-26-08,23
3066,Culturally Responsive Teaching and the Brain,Zaretta Hammond,03-30-23,19
3067,Grit,Angela Duckworth,05-03-16,15
3068,The Death of Expertise,Tom Nichols,05-23-17,27
3069,The Writing Revolution,Judith C. Hochman,07-10-18,21
3070,"Lies My Teacher Told Me, 2nd Edition",Dr. James Loewen,06-13-19,35
3071,The Book Whisperer,Donalyn Miller,02-20-12,21
3072,Art & Fear,David Bayles,04-23-12,14
3073,The Story of Human Language,John McWhorter,07-08-13,42
3074,Mathematical Mindsets,Jo Boaler,03-10-20,21
3075,Washington's Crossing,David Hackett Fischer,05-12-04,30
3076,Culturize,Jimmy Casas,06-30-18,14
3077,The Art of Coaching,Elena Aguilar,08-13-19,21
3078,The Science of Reading in Action,Malia Hollowell,06-14-23,15
3079,What Great Principals Do Differently,Todd Whitaker,01-29-19,14
3080,Reference Book,Todd Reeves,06-16-23,7
3081,Learn Spanish with Paul Noble for Beginners – Complete Course,Paul Noble,03-31-16,17
3082,Prepared,Mike Glover,06-06-23,24
3083,CompTIA Security+ All-in-One Exam Guide Exam SY0-601 (Sixth Edition),Wm. Arthur Conklin,05-30-23,28
3084,The Spell of the Sensuous,David Abram,06-20-17,28
3085,Proust and the Squid,Maryanne Wolf,08-26-08,23
3086,Culturally Responsive Teaching and the Brain,Zaretta Hammond,03-30-23,19
3087,Grit,Angela Duckworth,05-03-16,15
3088,The Death of Expertise,Tom Nichols,05-23-17,27
3089,The Writing Revolution,Judith C. Hochman,07-10-18,21
3090,"Lies My Teacher Told Me, 2nd Edition",Dr. James Loewen,06-13-19,35
3091,The Book Whisperer,Donalyn Miller,02-20-12,21
3092,Art & Fear,David Bayles,04-23-12,14
3093,The Story of Human Language,John McWhorter,07-08-13,42
3094,Mathematical Mindsets,Jo Boaler,03-10-20,21
3095,Washington's Crossing,David Hackett Fischer,05-12-04,30
3096,Culturize,Jimmy Casas,06-30-18,14
3097,The Art of Coaching,Elena Aguilar,08-13-19,21
3098,The Science of Reading in Action,Malia Hollowell,06-14-23,15
3099,What Great Principals Do Differently,Todd Whitaker,01-29-19,14
3100,Reference Book,Todd Reeves,06-16-23,7
3101,Learn Spanish with Paul Noble for Beginners – Complete Course,Paul Noble,03-31-16,17
3102,Prepared,Mike Glover,06-06-23,24
3103,CompTIA Security+ All-in-One Exam Guide Exam SY0-601 (Sixth Edition),Wm. Arthur Conklin,05-30-23,28
3104,The Spell of the Sensuous,David Abram,06-20-17,28
3105,Proust and the Squid,Maryanne Wolf,08-26-08,23
3106,Culturally Responsive Teaching and the Brain,Zaretta Hammond,03-30-23,19
3107,Grit,Angela Duckworth,05-03-16,15
3108,The Death of Expertise,Tom Nichols,05-23-17,27
3109,The Writing Revolution,Judith C. Hochman,07-10-18,21
3110,"Lies My Teacher Told Me, 2nd Edition",Dr. James Loewen,06-13-19,35
3111,The Book Whisperer,Donalyn Miller,02-20-12,21
3112,Art & Fear,David Bayles,04-23-12,14
3113,The Story of Human Language,John McWhorter,07-08-13,42
3114,Mathematical Mindsets,Jo Boaler,03-10-20,21
3115,Washington's Crossing,David Hackett Fischer,05-12-04,30
3116,Culturize,Jimmy Casas,06-30-18,14
3117,The Art of Coaching,Elena Aguilar,08-13-19,21
3118,The Science of Reading in Action,Malia Hollowell,06-14-23,15
3119,What Great Principals Do Differently,Todd Whitaker,01-29-19,14
3120,Reference Book,Todd Reeves,06-16-23,7
3121,Learn Spanish with Paul Noble for Beginners – Complete Course,Paul Noble,03-31-16,17
3122,Prepared,Mike Glover,06-06-23,24
3123,CompTIA Security+ All-in-One Exam Guide Exam SY0-601 (Sixth Edition),Wm. Arthur Conklin,05-30-23,28
3124,The Spell of the Sensuous,David Abram,06-20-17,28
3125,Proust and the Squid,Maryanne Wolf,08-26-08,23
3126,Culturally Responsive Teaching and the Brain,Zaretta Hammond,03-30-23,19
3127,Grit,Angela Duckworth,05-03-16,15
3128,The Death of Expertise,Tom Nichols,05-23-17,27
3129,The Writing Revolution,Judith C. Hochman,07-10-18,21
3130,"Lies My Teacher Told Me, 2nd Edition",Dr. James Loewen,06-13-19,35
3131,The Book Whisperer,Donalyn Miller,02-20-12,21
3132,Art & Fear,David Bayles,04-23-12,14
3133,The Story of Human Language,John McWhorter,07-08-13,42
3134,Mathematical Mindsets,Jo Boaler,03-10-20,21
3135,Washington's Crossing,David Hackett Fischer,05-12-04,30
3136,Culturize,Jimmy Casas,06-30-18,14
3137,The Art of Coaching,Elena Aguilar,08-13-19,21
3138,The Science of Reading in Action,Malia Hollowell,06-14-23,15
3139,What Great Principals Do Differently,Todd Whitaker,01-29-19,14
3140,Reference Book,Todd Reeves,06-16-23,7
3141,Learn Spanish with Paul Noble for Beginners – Complete Course,Paul Noble,03-31-16,17
3142,Prepared,Mike Glover,06-06-23,24
3143,CompTIA Security+ All-in-One Exam Guide Exam SY0-601 (Sixth Edition),Wm. Arthur Conklin,05-30-23,28
3144,The Spell of the Sensuous,David Abram,06-20-17,28
3145,Proust and the Squid,Maryanne Wolf,08-26-08,23
3146,Culturally Responsive Teaching and the Brain,Zaretta Hammond,03-30-23,19
3147,Grit,Angela Duckworth,05-03-16,15
3148,The Death of Expertise,Tom Nichols,05-23-17,27
3149,The Writing Revolution,Judith C. Hochman,07-10-18,21
3150,"Lies My Teacher Told Me, 2nd Edition",Dr. James Loewen,06-13-19,35
3151,The Book Whisperer,Donalyn Miller,02-20-12,21
3152,Art & Fear,David Bayles,04-23-12,14
3153,The Story of Human Language,John McWhorter,07-08-13,42
3154,Mathematical Mindsets,Jo Boaler,03-10-20,21
3155,Washington's Crossing,David Hackett Fischer,05-12-04,30
3156,Culturize,Jimmy Casas,06-30-18,14
3157,The Art of Coaching,Elena Aguilar,08-13-19,21
3158,The Science of Reading in Action,Malia Hollowell,06-14-23,15
3159,What Great Principals Do Differently,Todd Whitaker,01-29-19,14
3160,Reference Book,Todd Reeves,06-16-23,7
3161,Learn Spanish with Paul Noble for Beginners – Complete Course,Paul Noble,03-31-16,17
3162,Prepared,Mike Glover,06-06-23,24
3163,CompTIA Security+ All-in-One Exam Guide Exam SY0-601 (Sixth Edition),Wm. Arthur Conklin,05-30-23,28
3164,The Spell of the Sensuous,David Abram,06-20-17,28
3165,Proust and the Squid,Maryanne Wolf,08-26-08,23
3166,Culturally Responsive Teaching and the Brain,Zaretta Hammond,03-30-23,19
3167,Grit,Angela Duckworth,05-03-16,15
3168,The Death of Expertise,Tom Nichols,05-23-17,27
3169,The Writing Revolution,Judith C. Hochman,07-10-18,21
3170,"Lies My Teacher Told Me, 2nd Edition",Dr. James Loewen,06-13-19,35
3171,The Book Whisperer,Donalyn Miller,02-20-12,21
3172,Art & Fear,David Bayles,04-23-12,14
3173,The Story of Human Language,John McWhorter,07-08-13,42
3174,Mathematical Mindsets,Jo Boaler,03-10-20,21
3175,Washington's Crossing,David Hackett Fischer,05-12-04,30
3176,Culturize,Jimmy Casas,06-30-18,14
3177,The Art of Coaching,Elena Aguilar,08-13-19,21
3178,The Science of Reading in Action,Malia Hollowell,06-14-23,15
3179,What Great Principals Do Differently,Todd Whitaker,01-29-19,14
3180,Reference Book,Todd Reeves,06-16-23,7
3181,Learn Spanish with Paul Noble for Beginners – Complete Course,Paul Noble,03-31-16,17
3182,Prepared,Mike Glover,06-06-23,24
3183,CompTIA Security+ All-in-One Exam Guide Exam SY0-601 (Sixth Edition),Wm. Arthur Conklin,05-30-23,28
3184,The Spell of the Sensuous,David Abram,06-20-17,28
3185,Proust and the Squid,Maryanne Wolf,08-26-08,23
3186,Culturally Responsive Teaching and the Brain,Zaretta Hammond,03-30-23,19
3187,Grit,Angela Duckworth,05-03-16,15
3188,The Death of Expertise,Tom Nichols,05-23-17,27
3189,The Writing Revolution,Judith C. Hochman,07-10-18,21
3190,"Lies My Teacher Told Me, 2nd Edition",Dr. James Loewen,06-13-19,35
3191,The Book Whisperer,Donalyn Miller,02-20-12,21
3192,Art & Fear,David Bayles,04-23-12,14
3193,The Story of Human Language,John McWhorter,07-08-13,42
3194,Mathematical Mindsets,Jo Boaler,03-10-20,21
3195,Washington's Crossing,David Hackett Fischer,05-12-04,30
3196,Culturize,Jimmy Casas,06-30-18,14
3197,The Art of Coaching,Elena Aguilar,08-13-19,21
3198,The Science of Reading in Action,Malia Hollowell,06-14-23,15
3199,What Great Principals Do Differently,Todd Whitaker,01-29-19,14
3200,Reference Book,Todd Reeves,06-16-23,7
3201,Learn Spanish with Paul Noble for Beginners – Complete Course,Paul Noble,03-31-16,17
3202,Prepared,Mike Glover,06-06-23,24
3203,CompTIA Security+ All-in-One Exam Guide Exam SY0-601 (Sixth Edition),Wm. Arthur Conklin,05-30-23,28
3204,The Spell of the Sensuous,David Abram,06-20-17,28
3205,Proust and the Squid,Maryanne Wolf,08-26-08,23
3206,Culturally Responsive Teaching and the Brain,Zaretta Hammond,03-30-23,19
3207,Grit,Angela Duckworth,05-03-16,15
3208,The Death of Expertise,Tom Nichols,05-23-17,27
3209,The Writing Revolution,Judith C. Hochman,07-10-18,21
3210,"Lies My Teacher Told Me, 2nd Edition",Dr. James Loewen,06-13-19,35
3211,The Book Whisperer,Donalyn Miller,02-20-12,21
3212,Art & Fear,David Bayles,04-23-12,14
3213,The Story of Human Language,John McWhorter,07-08-13,42
3214,Mathematical Mindsets,Jo Boaler,03-10-20,21
3215,Washington's Crossing,David Hackett Fischer,05-12-04,30
3216,Culturize,Jimmy Casas,06-30-18,14
3217,The Art of Coaching,Elena Aguilar,08-13-19,21
3218,The Science of Reading in Action,Malia Hollowell,06-14-23,15
3219,What Great Principals Do Differently,Todd Whitaker,01-29-19,14
3220,Reference Book,Todd Reeves,06-16-23,7
3221,Learn Spanish with Paul Noble for Beginners – Complete Course,Paul Noble,03-31-16,17
